,District,Neighborhood,Furnished,Available for Loan,Elevator,Household appliances,Air conditioning,Terrace,Washing Machine,Laundry room,Closed Garage,Parking Lot,Kitchen,Next to sea shore,Hospital,High school,Market,Police station,Gym,Primary School-Secondary School,Highway,Airport,Metro,Bus stop,Sea,City,Top floor,Ground floor,sqrt_m2,totalrooms,buildingage,floorloc,numberoffloors,bathroom_count,has_balcony,heating_grouped,distgrouped,price_updated,district_encoded,price_per_m2,security_features,water_features,cephe_yonu,toplam_cephe,sanitasyon_score,banyo_durumu,havuz_tipi,havuz_var,luxury_pool_score,is_smart_home,luxury_score,smart_home_impact
2673,Çekmeköy,Soğukpınar Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,0.0,2.0,7,2,1.0,natural_gas,Çekmeköy,5340000.0,378758.4229607251,48545.454545454544,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2674,Çekmeköy,Sultançiftliği Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.746794344808963,3.0,0.0,3.0,6,2,1.0,natural_gas,Çekmeköy,6540000.0,378758.4229607251,68842.1052631579,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2675,Esenler,Oruçreis Mh.,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,18.0,5.0,5,1,1.0,natural_gas,Esenler,3900000.0,310423.5130072841,39000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2676,Esenler,Turgut Reis Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,0.0,1.0,4,1,0.0,natural_gas,Esenler,7300000.0,310423.5130072841,73000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2677,Esenyurt,Örnek Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.746794344808963,3.0,0.0,0.5,6,1,1.0,natural_gas,Esenyurt,2590000.0,280980.89225941425,27263.157894736843,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2678,Fatih,Akşemsettin Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,35.0,1.0,5,1,1.0,natural_gas,Fatih,11500000.0,527925.2457372117,109523.80952380953,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2679,Fatih,Haseki Sultan Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,23.0,1.0,4,1,1.0,natural_gas,Fatih,8400000.0,527925.2457372117,80000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2680,Fatih,İskenderpaşa Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,28.0,1.0,5,1,1.0,natural_gas,Fatih,9400000.0,527925.2457372117,94000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2681,Fatih,Yavuz Sultan Selim Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,35.0,1.0,5,1,1.0,natural_gas,Fatih,10300000.0,527925.2457372117,103000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2682,Fatih,Yedikule Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,28.0,0.0,4,1,1.0,natural_gas,Fatih,6000000.0,527925.2457372117,57142.857142857145,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2683,Gaziosmanpaşa,Şemsipaşa Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,23.0,1.0,4,1,1.0,natural_gas,Gaziosmanpaşa,4380000.0,402936.0554435484,43800.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2684,Gaziosmanpaşa,Hürriyet Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,13.0,1.0,5,1,1.0,natural_gas,Gaziosmanpaşa,8400000.0,402936.0554435484,84000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2685,Gaziosmanpaşa,Karadeniz Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,23.0,3.0,30,1,1.0,natural_gas,Gaziosmanpaşa,5500000.0,402936.0554435484,52380.95238095238,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2686,Gaziosmanpaşa,Kazım Karabekir Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,4.0,2.0,30,1,1.0,natural_gas,Gaziosmanpaşa,6300000.0,402936.0554435484,57272.72727272727,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2687,Gaziosmanpaşa,Merkez Mah.,No,No,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,10.0,3.0,23.0,4.0,4,1,1.0,natural_gas,Gaziosmanpaşa,5000000.0,402936.0554435484,50000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2688,Gaziosmanpaşa,Yıldıztabya Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,7.5,0.5,4,1,1.0,natural_gas,Gaziosmanpaşa,4800000.0,402936.0554435484,48000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2689,Güngören,Akıncılar Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.746794344808963,3.0,28.0,4.0,4,1,1.0,natural_gas,Güngören,5500000.0,405051.7975334018,57894.73684210526,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2690,Güngören,Merkez Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,23.0,2.0,5,1,1.0,natural_gas,Güngören,7100000.0,405051.7975334018,71000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2691,Kadıköy,Bostancı Mh.,Unknown,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.954451150103322,4.0,0.0,12.0,12,2,1.0,natural_gas,Kadıköy,21000000.0,1665764.970936491,175000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2692,Kağıthane,Çağlayan Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,2.0,1.0,30,1,0.0,natural_gas,Kağıthane,7000000.0,432087.61001042754,70000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2693,Kağıthane,Gürsel Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,7.5,4.0,5,1,1.0,natural_gas,Kağıthane,7800000.0,432087.61001042754,78000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2694,Kağıthane,Nurtepe Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,4.0,7.5,0.5,2,2,0.0,natural_gas,Kağıthane,5700000.0,432087.61001042754,51818.181818181816,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2695,Küçükçekmece,Cumhuriyet Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.488088481701515,3.0,23.0,0.5,4,1,1.0,natural_gas,Küçükçekmece,4400000.0,449917.38307349663,40000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2696,Küçükçekmece,Cumhuriyet Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,28.0,2.0,6,2,1.0,natural_gas,Küçükçekmece,6580000.0,449917.38307349663,59818.181818181816,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2697,Maltepe,Bağlarbaşı Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.40175425099138,4.0,7.5,7.0,10,1,0.0,natural_gas,Maltepe,11800000.0,531133.9283387623,90769.23076923077,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2698,Maltepe,Girne Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.954451150103322,4.0,3.0,1.0,5,1,1.0,natural_gas,Maltepe,8200000.0,531133.9283387623,68333.33333333333,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2699,Maltepe,İdealtepe Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,10.246950765959598,3.0,4.0,1.0,4,2,0.0,natural_gas,Maltepe,11000000.0,531133.9283387623,104761.90476190476,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2700,Pendik,Şeyhli Mh.,Unknown,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,4.0,7.5,1.0,5,1,0.0,natural_gas,Pendik,5160000.0,395494.32960199006,46909.09090909091,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2701,Silivri,Alibey Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,18.0,3.0,5,1,1.0,natural_gas,Silivri,3700000.0,330578.6200640341,37000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2702,Silivri,Yeni Mah.,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.198039027185567,3.0,0.0,2.0,4,1,1.0,natural_gas,Silivri,5300000.0,330578.6200640341,50961.53846153846,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2703,Sultanbeyli,Abdurrahmangazi Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,1.0,2.0,6,1,1.0,natural_gas,Sultanbeyli,7180000.0,312650.6651835373,65272.72727272727,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2704,Sultanbeyli,Mehmet Akif Mah.,No,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,4.0,0.0,3.0,6,2,1.0,natural_gas,Sultanbeyli,7500000.0,312650.6651835373,68181.81818181818,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2705,Sultanbeyli,Necip Fazıl Mh.,No,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,0.0,4.0,8,2,1.0,natural_gas,Sultanbeyli,5980000.0,312650.6651835373,56952.38095238096,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2706,Sultanbeyli,Necip Fazıl Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,0.0,0.0,4,1,0.0,natural_gas,Sultanbeyli,3780000.0,312650.6651835373,34363.63636363636,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2707,Sultanbeyli,Necip Fazıl Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,0.0,0.0,4,1,0.0,natural_gas,Sultanbeyli,3600000.0,312650.6651835373,34285.71428571428,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2708,Sultanbeyli,Necip Fazıl Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,0.0,3.0,6,2,1.0,natural_gas,Sultanbeyli,6380000.0,312650.6651835373,60761.90476190476,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2709,Sultanbeyli,Necip Fazıl Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,0.0,4.0,8,2,1.0,natural_gas,Sultanbeyli,5600000.0,312650.6651835373,53333.333333333336,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2710,Sultanbeyli,Necip Fazıl Mh.,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,0.0,6.0,8,2,1.0,natural_gas,Sultanbeyli,5980000.0,312650.6651835373,56952.38095238096,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2711,Sultangazi,50. Yıl Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,10.0,3.0,23.0,0.5,5,1,0.0,natural_gas,Sultangazi,4300000.0,324805.2351160444,43000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2712,Sultangazi,Cebeci Mah.,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9498743710662,3.0,18.0,0.5,5,1,1.0,natural_gas,Sultangazi,2700000.0,324805.2351160444,27272.727272727272,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2713,Sultangazi,Cumhuriyet Mah.,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.0,3.0,18.0,2.0,5,1,1.0,natural_gas,Sultangazi,4300000.0,324805.2351160444,43000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2714,Sultangazi,Esentepe Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0.0,10.0,12,1,1.0,natural_gas,Sultangazi,8300000.0,324805.2351160444,83000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2715,Sultangazi,Esentepe Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,7.5,3.0,5,1,1.0,natural_gas,Sultangazi,4760000.0,324805.2351160444,47600.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2716,Sultangazi,Esentepe Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0.0,2.0,5,1,1.0,natural_gas,Sultangazi,6400000.0,324805.2351160444,64000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2717,Sultangazi,Eski Habipler Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,2.0,2.0,5,2,1.0,natural_gas,Sultangazi,6700000.0,324805.2351160444,60909.09090909091,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2718,Sultangazi,Habibler Mh.,Unknown,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,0.0,2.0,5,1,1.0,natural_gas,Sultangazi,7500000.0,324805.2351160444,68181.81818181818,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2719,Sultangazi,İsmetpaşa Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0.0,1.0,5,1,0.0,natural_gas,Sultangazi,5800000.0,324805.2351160444,58000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2720,Sultangazi,İsmetpaşa Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0.0,1.0,5,1,1.0,natural_gas,Sultangazi,5600000.0,324805.2351160444,56000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2721,Sultangazi,İsmetpaşa Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,4.0,0.5,5,1,1.0,natural_gas,Sultangazi,4400000.0,324805.2351160444,44000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2722,Sultangazi,Sultançiftliği Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,3.0,2.0,4,1,1.0,natural_gas,Sultangazi,6300000.0,324805.2351160444,63000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2723,Sultangazi,Sultançiftliği Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0.0,0.5,5,1,1.0,natural_gas,Sultangazi,4400000.0,324805.2351160444,44000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2724,Sultangazi,Sultançiftliği Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,4.0,0.5,5,1,1.0,natural_gas,Sultangazi,3500000.0,324805.2351160444,33333.333333333336,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2725,Sultangazi,Yunus Emre Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0.0,1.0,5,1,1.0,natural_gas,Sultangazi,6400000.0,324805.2351160444,64000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2726,Sultangazi,Yunus Emre Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0.0,1.0,5,1,1.0,natural_gas,Sultangazi,6300000.0,324805.2351160444,63000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2727,Sultangazi,Yunus Emre Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0.0,1.0,6,1,1.0,natural_gas,Sultangazi,6000000.0,324805.2351160444,60000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2728,Tuzla,Postane Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,4.0,7.5,-2.0,4,1,1.0,natural_gas,Tuzla,7800000.0,401807.901221996,70909.09090909091,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2729,Ümraniye,Namık Kemal Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,4.0,13.0,1.0,5,2,0.0,natural_gas,Ümraniye,7300000.0,460973.1654450262,66363.63636363637,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2730,Üsküdar,Valide-i Atik Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,0.0,4.0,5,2,1.0,natural_gas,Üsküdar,13500000.0,1026801.4897959183,122727.27272727272,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2731,Zeytinburnu,Nuripaşa Mh.,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,23.0,-1.0,5,1,1.0,natural_gas,Zeytinburnu,7400000.0,682912.6367346939,74000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2732,Zeytinburnu,Sümer Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0.0,3.0,4,2,1.0,natural_gas,Zeytinburnu,15000000.0,682912.6367346939,150000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2733,Zeytinburnu,Sümer Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,23.0,-4.0,4,1,1.0,natural_gas,Zeytinburnu,6500000.0,682912.6367346939,61904.76190476191,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2734,Zeytinburnu,liefendi Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,4.0,3.0,5,2,1.0,natural_gas,Zeytinburnu,11000000.0,682912.6367346939,100000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2735,Güngören,Güneştepe Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.246950765959598,3.0,23.0,1.0,4,1,1.0,stove,Güngören,5600000.0,405051.7975334018,53333.333333333336,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2736,Küçükçekmece,İnönü Mh.,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,18.0,7.0,7,1,1.0,stove,Küçükçekmece,2300000.0,449917.38307349663,23000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2737,Zeytinburnu,Gökalp Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,28.0,1.0,30,1,1.0,stove,Zeytinburnu,8000000.0,682912.6367346939,72727.27272727272,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2738,Ataşehir,İnönü Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.583005244258365,4.0,13.0,2.0,5,2,1.0,underfloor,Ataşehir,9500000.0,663389.644803229,84821.42857142857,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2739,Şişli,Teşvikiye Mh.,Unknown,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,35.0,4.0,6,1,1.0,central,Şişli,22000000.0,926286.5709908068,200000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2740,Bakırköy,Ataköy 2-5-6. Kısım Mh.,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,4.0,35.0,10.0,14,1,1.0,central,Bakırköy,20000000.0,2067155.5151515151,181818.18181818185,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2741,Bakırköy,Ataköy 3-4-11. Kısım Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.746794344808963,4.0,35.0,0.0,14,1,0.0,central,Bakırköy,12780000.0,2067155.5151515151,134526.31578947368,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2742,Bakırköy,Ataköy 3-4-11. Kısım Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.746794344808963,3.0,35.0,0.0,14,1,0.0,central,Bakırköy,12680000.0,2067155.5151515151,133473.68421052632,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2743,Bakırköy,Ataköy 3-4-11. Kısım Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.746794344808963,4.0,35.0,0.0,14,1,0.0,central,Bakırköy,12800000.0,2067155.5151515151,134736.84210526315,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2744,Kadıköy,Göztepe Mh.,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.954451150103322,4.0,23.0,0.0,5,2,1.0,central,Kadıköy,10800000.0,1665764.970936491,90000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2745,Zeytinburnu,Gökalp Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,1.0,2.0,5,2,1.0,central,Zeytinburnu,11400000.0,682912.6367346939,114000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2746,Bağcılar,Mahmutbey Mah.,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.677078252031311,3.0,4.0,6.0,13,1,1.0,other,Bağcılar,11400000.0,422581.1141414141,100000.0,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2747,Başakşehir,Bahçeşehir 1. Kısım Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.862780491200215,4.0,7.5,4.0,18,2,0.0,other,Başakşehir,8900000.0,712425.0368852459,75423.72881355933,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2748,Başakşehir,Bahçeşehir 1. Kısım Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04536101718726,3.0,3.0,4.0,11,2,1.0,other,Başakşehir,11000000.0,712425.0368852459,90163.9344262295,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2749,Bayrampaşa,Altıntepsi Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.0,0.0,1.0,13,2,0.0,other,Bayrampaşa,14400000.0,498019.5159629248,130909.09090909093,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
2750,Beşiktaş,Etiler Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.488088481701515,3.5,18.0,5.0,7,1,1.0,other,Beşiktaş,31500000.0,3417575.7583756344,286363.63636363635,0,0,West,0,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
